,date,meant
28225,19770228,21.1
28226,19770328,18.7
28227,19770428,24
28228,19770528,27.5
28229,19770628,29
28230,19770728,25.9
28231,19770828,27.7
28232,19770928,23.8
28233,19771028,24.3
28234,19771128,14.3
28235,19771228,4.7
28236,19770129,17.4
28237,19770229,14
28238,19770329,19.4
28239,19770429,25.1
28240,19770529,26.6
28241,19770629,29.2
28242,19770729,26
28243,19770829,28.1
28244,19770929,23.5
28245,19771029,23.3
28246,19771129,15.3
28247,19771229,5
28248,19770130,12.6
28249,19770230,-999
28250,19770330,19.6
28251,19770430,23.4
28252,19770530,28.1
28253,19770630,29
28254,19770730,26.8
28255,19770830,28.8
28256,19770930,24
28257,19771030,23
28258,19771130,16.4
28259,19771230,8.6
28260,19770131,11.3
28261,19770231,-999
28262,19770331,16.4
28263,19770431,-999
28264,19770531,28.3
28265,19770631,-999
28266,19770731,26.6
28267,19770831,29
28268,19770931,-999
28269,19771031,22.2
28270,19771131,-999
28271,19771231,10.6
28272,19780101,9.8
28273,19780201,5
28274,19780301,17.3
28275,19780401,19
28276,19780501,25.3
28277,19780601,27.7
28278,19780701,27.6
28279,19780801,28.8
28280,19780901,27.6
28281,19781001,26.6
28282,19781101,23.9
28283,19781201,16.7
28284,19780102,10
28285,19780202,5.7
28286,19780302,20
28287,19780402,20
28288,19780502,25.8
28289,19780602,27.9
28290,19780702,27.2
28291,19780802,26.6
28292,19780902,27.6
28293,19781002,27
28294,19781102,22.3
28295,19781202,17.6
28296,19780103,8.3
28297,19780203,6.4
28298,19780303,17.1
28299,19780403,20.6
28300,19780503,26.2
28301,19780603,26.9
28302,19780703,27.4
28303,19780803,25.8
28304,19780903,28.5
28305,19781003,26.9
28306,19781103,20.2
28307,19781203,16.4
28308,19780104,6.4
28309,19780204,7.7
28310,19780304,15
28311,19780404,20.7
28312,19780504,27.4
28313,19780604,28.3
28314,19780704,28.3
28315,19780804,27.1
28316,19780904,27.9
28317,19781004,26.5
28318,19781104,21.5
28319,19781204,17.5
28320,19780105,7.2
28321,19780205,9.8
28322,19780305,14.5
28323,19780405,21.7
28324,19780505,27.6
28325,19780605,28.9
28326,19780705,26.8
28327,19780805,28
28328,19780905,25.4
28329,19781005,26.6
28330,19781105,23
28331,19781205,18.6
28332,19780106,8.4
28333,19780206,11.7
28334,19780306,15
28335,19780406,23
28336,19780506,28
28337,19780606,28.9
28338,19780706,26.7
28339,19780806,29
28340,19780906,25.9
28341,19781006,26.9
28342,19781106,23.7
28343,19781206,18
28344,19780107,10
28345,19780207,14.2
28346,19780307,16.7
28347,19780407,24.4
28348,19780507,28.2
28349,19780607,28.9
28350,19780707,28
28351,19780807,29.4
28352,19780907,27.5
28353,19781007,25
28354,19781107,24.4
28355,19781207,17.6
28356,19780108,10.1
28357,19780208,12.6
28358,19780308,19.1
28359,19780408,24.3
28360,19780508,27.6
28361,19780608,29.2
28362,19780708,29.2
28363,19780808,29.7
28364,19780908,28.8
28365,19781008,23.2
28366,19781108,21.6
28367,19781208,18.6
28368,19780109,10.1
28369,19780209,9.9
28370,19780309,20.3
28371,19780409,23.7
28372,19780509,27.7
28373,19780609,28.9
28374,19780709,29.4
28375,19780809,29.7
28376,19780909,28
28377,19781009,24.3
28378,19781109,19.4
28379,19781209,17.8
28380,19780110,10.6
28381,19780210,9.9
28382,19780310,18.9
28383,19780410,21.6
28384,19780510,28.2
28385,19780610,29.1
28386,19780710,29.5
28387,19780810,29.4
28388,19780910,27.3
28389,19781010,25.3
28390,19781110,18.8
28391,19781210,17.5
28392,19780111,13.4
28393,19780211,11.7
28394,19780311,19.5
28395,19780411,22
28396,19780511,27.8
28397,19780611,28.9
28398,19780711,29.8
28399,19780811,29.7
28400,19780911,27.2
28401,19781011,24.7
28402,19781111,19.7
28403,19781211,18.4
28404,19780112,12.6
28405,19780212,14.2
28406,19780312,19.2
28407,19780412,23.2
28408,19780512,28
28409,19780612,29.1
28410,19780712,29.9
28411,19780812,29.8
28412,19780912,27.3
28413,19781012,24.4
28414,19781112,19.1
28415,19781212,18.9
28416,19780113,8.9
28417,19780213,16.4
28418,19780313,19.7
28419,19780413,23.8
28420,19780513,29
28421,19780613,29.2
28422,19780713,29.9
28423,19780813,29.7
28424,19780913,26.2
28425,19781013,24.5
28426,19781113,19.2
28427,19781213,19.6
28428,19780114,8.4
28429,19780214,15.9
28430,19780314,20.8
28431,19780414,25.1
28432,19780514,28.7
28433,19780614,29.5
28434,19780714,28.8
28435,19780814,29.8
28436,19780914,25.7
28437,19781014,24.9
28438,19781114,19.9
28439,19781214,19.6
28440,19780115,8.6
28441,19780215,11.7
28442,19780315,21.2
28443,19780415,25.2
28444,19780515,25.5
28445,19780615,29.4
28446,19780715,26.1
28447,19780815,29.8
28448,19780915,27.6
28449,19781015,25.2
28450,19781115,16
28451,19781215,20
28452,19780116,11.9
28453,19780216,13.3
28454,19780316,20.8
28455,19780416,25.7
28456,19780516,28.8
28457,19780616,29.6
28458,19780716,28.3
28459,19780816,28.7
28460,19780916,28.1
28461,19781016,25.7
28462,19781116,17.3
28463,19781216,21
28464,19780117,14
28465,19780217,12.6
28466,19780317,21.4
28467,19780417,24.8
28468,19780517,29
28469,19780617,29.6
28470,19780717,28.6
28471,19780817,28.6
28472,19780917,28.5
28473,19781017,25.9
28474,19781117,17.2
28475,19781217,19.7
28476,19780118,15.5
28477,19780218,12.2
28478,19780318,21.7
28479,19780418,20.8
28480,19780518,29.4
28481,19780618,28.8
28482,19780718,28.9
28483,19780818,28.4
28484,19780918,28.9
28485,19781018,25.4
28486,19781118,17.6
28487,19781218,19.8
28488,19780119,13.3
28489,19780219,13.4
28490,19780319,21.6
28491,19780419,21.4
28492,19780519,28.9
28493,19780619,29.1
28494,19780719,27.7
28495,19780819,28.6
28496,19780919,29.2
28497,19781019,26
28498,19781119,18.7
28499,19781219,19.8
28500,19780120,14.1
28501,19780220,15.7
28502,19780320,19.9
28503,19780420,22.6
28504,19780520,29.9
28505,19780620,29.5
28506,19780720,26.6
28507,19780820,30
28508,19780920,28.1
28509,19781020,24.5
28510,19781120,19.2
28511,19781220,19.9
28512,19780121,15.7
28513,19780221,13.4
28514,19780321,19.6
28515,19780421,23.1
28516,19780521,27.4
28517,19780621,28.7
28518,19780721,28.1
28519,19780821,30.4
28520,19780921,27
28521,19781021,24.4
28522,19781121,19
28523,19781221,20.4
28524,19780122,15.6
28525,19780222,13.4
28526,19780322,21.3
28527,19780422,23.7
28528,19780522,27
28529,19780622,28
28530,19780722,28.2
28531,19780822,29.6
28532,19780922,23.6
28533,19781022,24.2
28534,19781122,19.8
28535,19781222,19.7
28536,19780123,12.7
28537,19780223,13.8
28538,19780323,20.6
28539,19780423,24.7
28540,19780523,27.3
28541,19780623,28.2
28542,19780723,28.7
28543,19780823,29.3
28544,19780923,24.5
28545,19781023,23.8
28546,19781123,18.4
28547,19781223,19.7
28548,19780124,14.8
28549,19780224,16.4
28550,19780324,12.2
28551,19780424,25.9
28552,19780524,25.8
28553,19780624,27.8
28554,19780724,30
28555,19780824,29.5
28556,19780924,24.3
28557,19781024,24.3
28558,19781124,17.9
28559,19781224,20.3
28560,19780125,15.8
28561,19780225,19.1
28562,19780325,15.3
28563,19780425,26.5
28564,19780525,26.4
28565,19780625,28
28566,19780725,30.4
28567,19780825,28.4
28568,19780925,25.5
28569,19781025,24.7
28570,19781125,18.6
28571,19781225,15.4
28572,19780126,17.3
28573,19780226,19.8
28574,19780326,18.3
28575,19780426,26.8
28576,19780526,26.4
28577,19780626,28.3
28578,19780726,29.3
28579,19780826,28.1
28580,19780926,25.1
28581,19781026,24.5
28582,19781126,19.4
28583,19781226,13.8
28584,19780127,15.5
28585,19780227,21.3
28586,19780327,20.1
28587,19780427,27.1
28588,19780527,26.4
28589,19780627,28.9
28590,19780727,29
28591,19780827,27.4
28592,19780927,26.7
28593,19781027,25.4
28594,19781127,19.9
28595,19781227,16.5
28596,19780128,13.9
28597,19780228,17.5
28598,19780328,20.3
28599,19780428,25.6
28600,19780528,27
28601,19780628,28.7
28602,19780728,28.9
28603,19780828,28.2
28604,19780928,27.4
28605,19781028,25.3
28606,19781128,16
28607,19781228,17.7
28608,19780129,12
28609,19780229,-999
28610,19780329,21
28611,19780429,24.6
28612,19780529,28.7
28613,19780629,27.8
28614,19780729,29
28615,19780829,26.9
28616,19780929,27.8
28617,19781029,25.2
28618,19781129,15.5
28619,19781229,17.9
28620,19780130,6.6
28621,19780230,-999
28622,19780330,18.8
28623,19780430,24.2
28624,19780530,28.9
28625,19780630,27.2
28626,19780730,28.8
28627,19780830,27.6
28628,19780930,26.2
28629,19781030,24.6
28630,19781130,16
28631,19781230,19.1
28632,19780131,4.8
28633,19780231,-999
28634,19780331,17.6
28635,19780431,-999
28636,19780531,29.2
28637,19780631,-999
28638,19780731,28.5
28639,19780831,28.7
28640,19780931,-999
28641,19781031,24.8
28642,19781131,-999
28643,19781231,22.1
28644,19790101,14.2
28645,19790201,9
28646,19790301,17.3
28647,19790401,20.3
28648,19790501,23.7
28649,19790601,26.4
28650,19790701,29.4
28651,19790801,28.7
28652,19790901,27.4
28653,19791001,25.4
28654,19791101,20.2
28655,19791201,17.1
28656,19790102,12
28657,19790202,11.9
28658,19790302,17.8
28659,19790402,16.2
28660,19790502,24.3
28661,19790602,25
28662,19790702,29.3
28663,19790802,29
28664,19790902,27.5
28665,19791002,26.5
28666,19791102,20.6
28667,19791202,16.6
28668,19790103,11.9
28669,19790203,14.8
28670,19790303,19.2
28671,19790403,15.8
28672,19790503,24.2
28673,19790603,26.1
28674,19790703,29.1
28675,19790803,29.1
28676,19790903,27.7
28677,19791003,25.5
28678,19791103,20.4
28679,19791203,18.8
28680,19790104,12.3
28681,19790204,16.5
28682,19790304,18
28683,19790404,18
28684,19790504,26
28685,19790604,26
28686,19790704,29.7
28687,19790804,28
28688,19790904,27.5
28689,19791004,26
28690,19791104,20.8
28691,19791204,21.3
28692,19790105,12.1
28693,19790205,18.3
28694,19790305,16.1
28695,19790405,19.6
28696,19790505,24.6
28697,19790605,25
28698,19790705,29.5
28699,19790805,27.2
28700,19790905,27.9
28701,19791005,25.3
28702,19791105,21.3
28703,19791205,19.7
28704,19790106,12.9
28705,19790206,18.2
28706,19790306,17.9
28707,19790406,20.4
28708,19790506,24.7
28709,19790606,26.9
28710,19790706,29.8
28711,19790806,27.4
28712,19790906,27.5
28713,19791006,24.1
28714,19791106,21.5
28715,19791206,19.3
28716,19790107,15.8
28717,19790207,19.2
28718,19790307,19
28719,19790407,17.8
28720,19790507,24.3
28721,19790607,26.9
28722,19790707,30
28723,19790807,27.4
28724,19790907,27.5
28725,19791007,24.9
28726,19791107,21.8
28727,19791207,19.8
28728,19790108,18.4
28729,19790208,19.1
28730,19790308,21
28731,19790408,18.6
28732,19790508,24.8
28733,19790608,25.9
28734,19790708,29.7
28735,19790808,28.5
28736,19790908,27.9
28737,19791008,25
28738,19791108,21.6
28739,19791208,20.4
28740,19790109,17.2
28741,19790209,21.1
28742,19790309,19.4
28743,19790409,19.4
28744,19790509,26
28745,19790609,27.9
28746,19790709,29.8
28747,19790809,27.8
28748,19790909,28.2
28749,19791009,25.2
28750,19791109,22.3
28751,19791209,21.4
28752,19790110,14
28753,19790210,20.9
28754,19790310,17
28755,19790410,20
28756,19790510,24.3
28757,19790610,27.7
28758,19790710,29.7
28759,19790810,27.2
28760,19790910,27.1
28761,19791010,25.6
28762,19791110,21.7
28763,19791210,20.6
28764,19790111,15.3
28765,19790211,18.8
28766,19790311,18.2
28767,19790411,21.2
28768,19790511,19.7
28769,19790611,28
28770,19790711,29.9
28771,19790811,27.5
28772,19790911,26.4
28773,19791011,25.2
28774,19791111,19.8
28775,19791211,15.2
28776,19790112,17.3
28777,19790212,12
28778,19790312,17.5
28779,19790412,22.2
28780,19790512,23
28781,19790612,28.8
28782,19790712,29.9
28783,19790812,27.8
28784,19790912,27.1
28785,19791012,26.3
28786,19791112,19.6
28787,19791212,15.8
28788,19790113,20.2
28789,19790213,10.2
28790,19790313,12.5
28791,19790413,22
28792,19790513,24
28793,19790613,29.2
28794,19790713,29.7
28795,19790813,28.2
28796,19790913,27.7
28797,19791013,25.2
28798,19791113,19.9
28799,19791213,16.8
28800,19790114,19.3
28801,19790214,9.4
28802,19790314,12.7
28803,19790414,22.6
28804,19790514,23.8
28805,19790614,29.4
28806,19790714,30
28807,19790814,28.6
28808,19790914,28.1
28809,19791014,25.3
28810,19791114,21.1
28811,19791214,18.4
28812,19790115,19.3
28813,19790215,7.7
28814,19790315,13.8
28815,19790415,22.6
28816,19790515,23.9
28817,19790615,29.3
28818,19790715,30
28819,19790815,28.4
28820,19790915,28.3
28821,19791015,21.3
28822,19791115,21.1
28823,19791215,16.2
28824,19790116,13.1
28825,19790216,8
28826,19790316,15.9
28827,19790416,21.8
28828,19790516,24.2
28829,19790616,29.4
28830,19790716,30.6
28831,19790816,28.5
28832,19790916,28.4
28833,19791016,19.2
28834,19791116,21.5
28835,19791216,15.9
28836,19790117,6.8
28837,19790217,9.4
28838,19790317,17.9
28839,19790417,19.8
28840,19790517,24.4
28841,19790617,28.2
28842,19790717,29.9
28843,19790817,29.3
28844,19790917,28.2
28845,19791017,20.2
28846,19791117,22.4
28847,19791217,16.7
28848,19790118,7.1
28849,19790218,9.7
28850,19790318,18.3
28851,19790418,21.4
28852,19790518,25
28853,19790618,29.8
28854,19790718,29.4
28855,19790818,29.3
28856,19790918,28.6
28857,19791018,22.1
28858,19791118,22.8
28859,19791218,18.9
28860,19790119,8.1
28861,19790219,11.5
28862,19790319,19
28863,19790419,23.1
28864,19790519,25.8
28865,19790619,29.9
28866,19790719,29.7
28867,19790819,28.4
28868,19790919,28.4
28869,19791019,22.4
28870,19791119,21.7
28871,19791219,19.2
28872,19790120,10.8
28873,19790220,13.2
28874,19790320,18.7
28875,19790420,24
28876,19790520,25.8
28877,19790620,29.1
28878,19790720,28.8
28879,19790820,27.4
28880,19790920,26.8
28881,19791020,23.5
28882,19791120,18.9
28883,19791220,16.7
28884,19790121,11.4
28885,19790221,15.4
28886,19790321,20.4
28887,19790421,24
28888,19790521,23.8
28889,19790621,29
28890,19790721,29
28891,19790821,26.9
28892,19790921,26.9
28893,19791021,23.9
28894,19791121,19.2
28895,19791221,16
28896,19790122,13.5
28897,19790222,12.6
28898,19790322,13.6
28899,19790422,22.5
28900,19790522,23.4
28901,19790622,28.3
28902,19790722,29.2
28903,19790822,26.7
28904,19790922,27.3
28905,19791022,23.6
28906,19791122,19.8
28907,19791222,15.5
28908,19790123,17
28909,19790223,14.4
28910,19790323,11.8
28911,19790423,23
28912,19790523,23.7
28913,19790623,27.8
28914,19790723,27.6
28915,19790823,27.3
28916,19790923,27.9
28917,19791023,23.8
28918,19791123,18.8
28919,19791223,15.4
28920,19790124,18.2
28921,19790224,16.2
28922,19790324,11.4
28923,19790424,24.8
28924,19790524,23.8
28925,19790624,28.3
28926,19790724,28
28927,19790824,28.8
28928,19790924,26.3
28929,19791024,24.4
28930,19791124,19.2
28931,19791224,13.8
28932,19790125,17.5
28933,19790225,17.6
28934,19790325,13.7
28935,19790425,24.9
28936,19790525,24.2
28937,19790625,28.1
28938,19790725,28
28939,19790825,29.4
28940,19790925,25.4
28941,19791025,24.9
28942,19791125,19.8
28943,19791225,14.8
28944,19790126,19
28945,19790226,17.5
28946,19790326,16.7
28947,19790426,22.9
28948,19790526,24.1
28949,19790626,26.8
28950,19790726,26.4
28951,19790826,28.9
28952,19790926,25.4
28953,19791026,25.1
28954,19791126,19.4
28955,19791226,16.8
28956,19790127,19.1
28957,19790227,17.9
28958,19790327,19.6
28959,19790427,22.9
28960,19790527,24.6
28961,19790627,26.9
28962,19790727,25.4
28963,19790827,26.3
28964,19790927,26.3
28965,19791027,25.7
28966,19791127,16.8
28967,19791227,18.8
28968,19790128,18
28969,19790228,20.4
28970,19790328,20.6
28971,19790428,22.6
28972,19790528,25.7
28973,19790628,28.4
28974,19790728,25.4
28975,19790828,27.1
28976,19790928,27.1
28977,19791028,17.8
28978,19791128,15.9
28979,19791228,16.7
28980,19790129,13.8
28981,19790229,-999
28982,19790329,20
28983,19790429,22.9
28984,19790529,27
28985,19790629,29.1
28986,19790729,24.6
28987,19790829,27
28988,19790929,26.6
28989,19791029,15.9
28990,19791129,14.2
28991,19791229,16.9
28992,19790130,12.7
28993,19790230,-999
28994,19790330,21.9
28995,19790430,23.9
28996,19790530,27.2
28997,19790630,29.1
28998,19790730,27.1
28999,19790830,27.5
29000,19790930,25.5
29001,19791030,16.5
29002,19791130,16
29003,19791230,17.1
29004,19790131,9.7
29005,19790231,-999
29006,19790331,23.6
29007,19790431,-999
29008,19790531,26.6
29009,19790631,-999
29010,19790731,27.3
29011,19790831,27.4
29012,19790931,-999
29013,19791031,18.8
29014,19791131,-999
29015,19791231,17.4
29016,19800101,16.4
29017,19800201,8
29018,19800301,12.9
29019,19800401,24.6
29020,19800501,25.6
29021,19800601,25.2
29022,19800701,27.7
29023,19800801,29
29024,19800901,26.3
29025,19801001,24.9
29026,19801101,23.8
29027,19801201,17.3
29028,19800102,16.4
29029,19800202,10.8
29030,19800302,12.1
29031,19800402,18.3
29032,19800502,20.7
29033,19800602,25.2
29034,19800702,28.4
29035,19800802,26.8
29036,19800902,25.5
29037,19801002,25.6
29038,19801102,23.4
29039,19801202,16.4
29040,19800103,16.8
29041,19800203,10.3
29042,19800303,14.1
29043,19800403,13.2
29044,19800503,21.8
29045,19800603,25.8
29046,19800703,28.6
29047,19800803,25.7
29048,19800903,26.9
29049,19801003,25.6
29050,19801103,24.7
29051,19801203,16.6
29052,19800104,16.9
29053,19800204,11.7
29054,19800304,16.8
29055,19800404,13.8
29056,19800504,22.3
29057,19800604,26.3
29058,19800704,29.4
29059,19800804,25.5
29060,19800904,27.5
29061,19801004,24.4
29062,19801104,23
29063,19801204,18.3
29064,19800105,16.4
29065,19800205,13.2
29066,19800305,19.1
29067,19800405,15.9
29068,19800505,22.7
29069,19800605,26.4
29070,19800705,29.9
29071,19800805,27.1
29072,19800905,28
29073,19801005,23.2
29074,19801105,23.9
29075,19801205,19.9
29076,19800106,17
29077,19800206,14.4
29078,19800306,19.5
29079,19800406,18.8
29080,19800506,23.5
29081,19800606,27.8
29082,19800706,27.9
29083,19800806,26.8
29084,19800906,27.9
29085,19801006,23
29086,19801106,21.6
29087,19801206,19.5
29088,19800107,17.4
29089,19800207,16.4
29090,19800307,19.7
29091,19800407,22.4
29092,19800507,25
29093,19800607,26.6
29094,19800707,28.9
29095,19800807,27.9
29096,19800907,28.1
29097,19801007,22.8
29098,19801107,21.4
29099,19801207,19.8
29100,19800108,18
29101,19800208,17.7
29102,19800308,20.6
29103,19800408,20.4
29104,19800508,26.3
29105,19800608,25.4
29106,19800708,29.2
29107,19800808,27.6
29108,19800908,28.8
29109,19801008,23.3
29110,19801108,22.4
29111,19801208,19.8
29112,19800109,18.6
29113,19800209,18.1
29114,19800309,22.4
29115,19800409,18.6
29116,19800509,26.1
29117,19800609,26.6
29118,19800709,29.4
29119,19800809,26.5
29120,19800909,27.4
29121,19801009,23.5
29122,19801109,23.2
29123,19801209,19.2
29124,19800110,19.3
29125,19800210,18.6
29126,19800310,23.9
29127,19800410,18.5
29128,19800510,27
29129,19800610,27.2
29130,19800710,29.2
29131,19800810,25.5
29132,19800910,25.6
29133,19801010,23.8
29134,19801110,24.6
29135,19801210,19.1
29136,19800111,19.1
29137,19800211,19.2
29138,19800311,24
29139,19800411,19.9
29140,19800511,25.8
29141,19800611,23.8
29142,19800711,28.6
29143,19800811,27.3
29144,19800911,25.4
29145,19801011,24.6
29146,19801111,24
29147,19801211,18.6
29148,19800112,18
29149,19800212,19.6
29150,19800312,23.4
29151,19800412,21.2
29152,19800512,24.6
29153,19800612,24.6
29154,19800712,29.4
29155,19800812,27
29156,19800912,25.4
29157,19801012,24.5
29158,19801112,21.6
29159,19801212,17.1
29160,19800113,15.8
29161,19800213,18.6
29162,19800313,21
29163,19800413,19.9
29164,19800513,25.6
29165,19800613,24
29166,19800713,29.8
29167,19800813,28.2
29168,19800913,27.1
29169,19801013,24.3
29170,19801113,17.3
29171,19801213,14.8
29172,19800114,16
29173,19800214,18.8
29174,19800314,12.9
29175,19800414,19.9
29176,19800514,25.3
29177,19800614,24.6
29178,19800714,29.8
29179,19800814,29
29180,19800914,27.7
29181,19801014,24.3
29182,19801114,17.1
29183,19801214,15.3
29184,19800115,7.8
29185,19800215,19.7
29186,19800315,12.9
29187,19800415,21
29188,19800515,22.9
29189,19800615,25.8
29190,19800715,29.6
29191,19800815,29.6
29192,19800915,28
29193,19801015,24.1
29194,19801115,18.7
29195,19801215,15.7
29196,19800116,9.9
29197,19800216,17.6
29198,19800316,14.1
29199,19800416,23.1
29200,19800516,20.6
29201,19800616,26.2
29202,19800716,29.5
29203,19800816,29.9
29204,19800916,28.3
29205,19801016,25.1
29206,19801116,22.3
29207,19801216,16.4
29208,19800117,15.3
29209,19800217,18.5
29210,19800317,13
29211,19800417,21.7
29212,19800517,20.6
29213,19800617,26.3
29214,19800717,29.7
29215,19800817,28.6
29216,19800917,27.4
29217,19801017,25.7
29218,19801117,21.6
29219,19801217,17.4
29220,19800118,14.8
29221,19800218,19.1
29222,19800318,12.9
29223,19800418,22.2
29224,19800518,21.5
29225,19800618,27
29226,19800718,29.8
29227,19800818,27.8
29228,19800918,26.5
29229,19801018,24
29230,19801118,16
29231,19801218,18.7
29232,19800119,11.5
29233,19800219,19.6
29234,19800319,15.2
29235,19800419,22.6
29236,19800519,22.9
29237,19800619,27.8
29238,19800719,29.9
29239,19800819,26.8
29240,19800919,26.8
29241,19801019,22.8
29242,19801119,12.9
29243,19801219,20.3
29244,19800120,13.2
29245,19800220,20.9
29246,19800320,15.3
29247,19800420,21
29248,19800520,24.6
29249,19800620,28
29250,19800720,29.9
29251,19800820,27.8
29252,19800920,26.9
29253,19801020,23.8
29254,19801120,16.2
29255,19801220,20.2
29256,19800121,14.1
29257,19800221,22.7
29258,19800321,16.4
29259,19800421,21.7
29260,19800521,24.7
29261,19800621,28.3
29262,19800721,29.9
29263,19800821,28.7
29264,19800921,27.9
29265,19801021,24.3
29266,19801121,17.6
29267,19801221,20.6
29268,19800122,13.9
29269,19800222,23.8
29270,19800322,17.5
29271,19800422,22.5
29272,19800522,26.5
29273,19800622,28.3
29274,19800722,29.7
29275,19800822,29.1
29276,19800922,28.1
29277,19801022,23
29278,19801122,15.1
29279,19801222,19.3
29280,19800123,15.4
29281,19800223,23
29282,19800323,18.5
29283,19800423,23.7
29284,19800523,26.2
29285,19800623,28.4
29286,19800723,29.2
29287,19800823,27.7
29288,19800923,25.3
29289,19801023,22.8
29290,19801123,13.3
29291,19801223,16.5
29292,19800124,17.2
29293,19800224,23.2
29294,19800324,16.8
29295,19800424,25.2
29296,19800524,25.3
29297,19800624,28.4
29298,19800724,29.5
29299,19800824,27.4
29300,19800924,24.8
29301,19801024,22.7
29302,19801124,14.5
29303,19801224,13.5
29304,19800125,18.5
29305,19800225,20.5
29306,19800325,17.2
29307,19800425,26.4
29308,19800525,25.2
29309,19800625,28
29310,19800725,29.4
29311,19800825,28.3
29312,19800925,22.6
29313,19801025,22.9
29314,19801125,16.4
29315,19801225,13.5
29316,19800126,18.2
29317,19800226,15.6
29318,19800326,16.1
29319,19800426,27.2
29320,19800526,26.2
29321,19800626,28
29322,19800726,29.4
29323,19800826,28.6
29324,19800926,23.2
29325,19801026,22.9
29326,19801126,15.2
29327,19801226,14.4
29328,19800127,19.5
29329,19800227,16.8
29330,19800327,16.7
29331,19800427,24
29332,19800527,27.6
29333,19800627,28
29334,19800727,29.4
29335,19800827,29.4
29336,19800927,24.4
29337,19801027,22.8
29338,19801127,15
29339,19801227,15.1
29340,19800128,20.1
29341,19800228,13.7
29342,19800328,19.7
29343,19800428,22.8
29344,19800528,25.9
29345,19800628,27.8
29346,19800728,30.6
29347,19800828,28.9
29348,19800928,24.3
29349,19801028,23.4
29350,19801128,16.2
29351,19801228,15.9
29352,19800129,19.2
29353,19800229,-999
29354,19800329,23.6
29355,19800429,23.2
29356,19800529,24.8
29357,19800629,27.3
29358,19800729,29.9
29359,19800829,27.2
29360,19800929,24.2
29361,19801029,24.3
29362,19801129,14.3
29363,19801229,17
29364,19800130,12
29365,19800230,-999
29366,19800330,24.3
29367,19800430,24.4
29368,19800530,24.4
29369,19800630,27.1
29370,19800730,25.5
29371,19800830,26.5
29372,19800930,24.4
29373,19801030,24.3
29374,19801130,15.7
29375,19801230,17.4
29376,19800131,7.6
29377,19800231,-999
29378,19800331,24.1
29379,19800431,-999
29380,19800531,24.4
29381,19800631,-999
29382,19800731,26.6
29383,19800831,26.7
29384,19800931,-999
29385,19801031,24.3
29386,19801131,-999
29387,19801231,18.2
29388,19810101,18.2
29389,19810201,6
29390,19810301,19.1
29391,19810401,16
29392,19810501,23.5
29393,19810601,24.4
29394,19810701,28.5
29395,19810801,28.9
29396,19810901,26.2
29397,19811001,25.3
29398,19811101,23.3
29399,19811201,21.1
29400,19810102,19
29401,19810202,7.1
29402,19810302,18
29403,19810402,16.9
29404,19810502,22.9
29405,19810602,23.8
29406,19810702,29.7
29407,19810802,29.1
29408,19810902,26
29409,19811002,25.4
29410,19811102,22
29411,19811202,21.3
29412,19810103,19.3
29413,19810203,8.7
29414,19810303,17.7
29415,19810403,19.6
29416,19810503,23.1
29417,19810603,22.6
29418,19810703,29.4
29419,19810803,29.1
29420,19810903,27.8
29421,19811003,25.7
29422,19811103,20.6
29423,19811203,20.6
29424,19810104,16.4
29425,19810204,8.2
29426,19810304,21.5
29427,19810404,20.9
29428,19810504,23.4
29429,19810604,23.6
29430,19810704,29.7
29431,19810804,29.3
29432,19810904,28.4
29433,19811004,26.4
29434,19811104,21.2
29435,19811204,20.3
29436,19810105,13
29437,19810205,5.3
29438,19810305,19.6
29439,19810405,22.5
29440,19810505,24.8
29441,19810605,25.1
29442,19810705,29.9
29443,19810805,28.7
29444,19810905,28
29445,19811005,26.8
29446,19811105,22.4
29447,19811205,20.2
29448,19810106,16.7
29449,19810206,5.2
29450,19810306,19
29451,19810406,22.8
29452,19810506,24.9
29453,19810606,25.9
29454,19810706,30.1
29455,19810806,28.8
29456,19810906,28.6
29457,19811006,26.8
29458,19811106,23.5
29459,19811206,20.6
29460,19810107,13.3
29461,19810207,5.9
29462,19810307,21.7
29463,19810407,22
29464,19810507,22.6
29465,19810607,26.9
29466,19810707,29.9
29467,19810807,27.8
29468,19810907,29
29469,19811007,26.7
29470,19811107,24.6
29471,19811207,19.5
29472,19810108,14.8
29473,19810208,4.6
29474,19810308,22.7
29475,19810408,21.4
29476,19810508,22.6
29477,19810608,27.2
29478,19810708,29.8
29479,19810808,28.6
29480,19810908,28.7
29481,19811008,27.1
29482,19811108,23.2
29483,19811208,18.7
29484,19810109,15.5
29485,19810209,5.4
29486,19810309,22.2
29487,19810409,22.5
29488,19810509,22.2
29489,19810609,27.5
29490,19810709,30.1
29491,19810809,28
29492,19810909,28.3
29493,19811009,26.6
29494,19811109,22.2
29495,19811209,19.3
29496,19810110,15.5
29497,19810210,7.2
29498,19810310,18.6
29499,19810410,20.7
29500,19810510,21.5
29501,19810610,28.3
29502,19810710,31.4
29503,19810810,28.9
29504,19810910,26.9
29505,19811010,26.6
29506,19811110,21.4
29507,19811210,17.3
29508,19810111,17
29509,19810211,9.7
29510,19810311,18.8
29511,19810411,20.8
29512,19810511,22.3
29513,19810611,29
29514,19810711,28.3
29515,19810811,29
29516,19810911,26
29517,19811011,27
29518,19811111,21.6
29519,19811211,18.2
29520,19810112,18
29521,19810212,12.1
29522,19810312,17.9
29523,19810412,22.9
29524,19810512,24.7
29525,19810612,29.6
